Parcel_ID,review,date,address,add_ver,add_rev,add_corr,proptype,units,othertype,propstatus,stories,add_mlbox,add_house,add_marker,add_Notvis,stsign_vis,streetligh,MIN_No,MIN_RFSWY,MIN_RFTILE,MIN_FOUND,MIN_WINDDO,MIN_WNDPAN,MIN_UNFINW,MIN_MISSID,MIN_INSUL,MIN_ROT,MIN_STEPS,MIN_PORCH,MIN_SKIRT,MIN_RAILS,MAJ_No,MAJ_RFSWY,MAJ_RFTILE,MAJ_FOUND,MAJ_WINDDO,MAJ_SIDING,MAJ_ROT,MAJ_PORCH,MAJ_SKIRT,Yard,GeneralCon,sidewalks,trees,junk,lit_ditch,lit_yard,lit_officials,lit_None,Comments,Pic1,Pic2,Pic3,Pic4,long,lat,MIN_TOTAL,MAJ_TOTAL,MnMj_total,Classify,other_tot,lit_total,rec_id,ParcCount
M20 074,Becky,6/21/2016,0 JEANETTE DRIVE,no,1119 Jeanette Drive,yes,mobile_home_single_parcels,No,No,occupied,one,No,Yes,No,No,Yes,three_four,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,needs_to_be_mo,poor,No,No,Yes,No,Yes,No,No,None,http://classic.o.io/api/v1/files/1982374?fileme=communitymapuga/attachments/1466531134274.jpg,http://classic.o.io/api/v1/files/1982376?fileme=communitymapuga/attachments/1466531154786.jpg,http://classic.o.io/api/v1/files/1982375?fileme=communitymapuga/attachments/1466531179973.jpg,NA,-81.95628916,32.81188405,1,0,1,Standard,1,NA,1f95ff9e-e547-44a9-9e55-f2eea6350d4f,1
M20 075,Becky,6/21/2016,1133 JEANETTE DRIVE,yes,NA,yes,mobile_home_single_parcels,No,No,occupied,one,Yes,No,No,No,Yes,three_four,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,major_cleanup_,fair,No,Yes,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1982381?fileme=communitymapuga/attachments/1466531516935.jpg,http://classic.o.io/api/v1/files/1982380?fileme=communitymapuga/attachments/1466531557318.jpg,http://classic.o.io/api/v1/files/1982382?fileme=communitymapuga/attachments/1466531609834.jpg,NA,-81.95622833,32.81224926,4,4,8,Dilapidated,1,NA,da6f45ef-01da-41dd-8105-1e6d8ebfa746,1
M20 037E,Bexky,6/21/2016,531 MLKJ AVENUE,yes,NA,yes,mobile_home_single_parcels,No,No,unknown,one,No,No,No,Yes,No,three_four,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,overgrown__inc,poor,No,Yes,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1982384?fileme=communitymapuga/attachments/1466535432365.jpg,http://classic.o.io/api/v1/files/1982383?fileme=communitymapuga/attachments/1466535453996.jpg,NA,NA,-81.95606758,32.81058612,3,1,4,Substandard,1,NA,f251acb6-9a5f-4056-9d78-407a275a805d,1
M20 076,Becky,6/21/2016,1141 JEANETTE DRIVE,yes,NA,yes,mobile_home_single_parcels,No,No,occupied,one,No,Yes,No,No,Yes,one_two,No,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,needs_to_be_mo,poor,No,No,Yes,Yes,Yes,No,No,None,http://classic.o.io/api/v1/files/1982387?fileme=communitymapuga/attachments/1466531853768.jpg,http://classic.o.io/api/v1/files/1982385?fileme=communitymapuga/attachments/1466531894788.jpg,http://classic.o.io/api/v1/files/1982386?fileme=communitymapuga/attachments/1466531914173.jpg,NA,-81.95619651,32.81259628,8,1,9,Dilapidated,1,NA,9d6b5aca-c21b-4e39-b620-e38f4e7f0fbe,1
M20 077,Becky,6/21/2016,1151 JEANETTE DRIVE,yes,NA,yes,mobile_home_single_parcels,No,No,occupied,one,No,No,No,Yes,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,needs_to_be_mo,fair,No,No,Yes,No,Yes,No,No,Trash build up in backyard.,http://classic.o.io/api/v1/files/1982388?fileme=communitymapuga/attachments/1466532174571.jpg,http://classic.o.io/api/v1/files/1982389?fileme=communitymapuga/attachments/1466532190984.jpg,http://classic.o.io/api/v1/files/1982390?fileme=communitymapuga/attachments/1466532214102.jpg,NA,-81.95618566,32.81288347,0,0,0,Standard,1,NA,aad62858-cee3-4bb8-8833-7e9ad17c49d1,1
M20 097,Becky,6/21/2016,0 REGAN WAY,no,1207 Jeanette,yes,mobile_home_single_parcels,No,No,occupied,one,No,No,Yes,No,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,No,No,No,No,No,No,Yes,House # on fence post.,http://classic.o.io/api/v1/files/1982392?fileme=communitymapuga/attachments/1466532656557.jpg,http://classic.o.io/api/v1/files/1982391?fileme=communitymapuga/attachments/1466532676451.jpg,http://classic.o.io/api/v1/files/1982393?fileme=communitymapuga/attachments/1466532709391.jpg,NA,-81.95850071,32.81270487,0,0,0,Standard,0,NA,9d6278b6-0f7e-4131-8198-a5c36dd87d6f,1
M20 091,Becky,6/21/2016,626 REGAN WAY,no,Unknown,yes,vacant,No,No,vacant_unoccup,NA,No,No,No,Yes,Yes,four_plus,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,needs_to_be_mo,No,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1982394?fileme=communitymapuga/attachments/1466532900922.jpg,NA,NA,NA,-81.95666268,32.8148784,0,0,0,Standard,0,NA,4d39124e-70f5-45b8-92ee-f4503717b419,1
M20 037A,Becky,6/21/2016,447 MLKJ AVENUE,no,Unknown,no,mobile_home_single_parcels,No,No,occupied,one,No,No,No,Yes,No,one_two,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,needs_to_be_mo,poor,No,No,Yes,Yes,Yes,No,No,None,http://classic.o.io/api/v1/files/1982398?fileme=communitymapuga/attachments/1466534078618.jpg,http://classic.o.io/api/v1/files/1982396?fileme=communitymapuga/attachments/1466534103018.jpg,http://classic.o.io/api/v1/files/1982395?fileme=communitymapuga/attachments/1466534141296.jpg,http://classic.o.io/api/v1/files/1982397?fileme=communitymapuga/attachments/1466534185615.jpg,-81.95658327,32.81061705,1,1,2,Substandard,1,NA,cdb5be3f-6c03-497e-b3bc-477e2319645d,1
M24 005,Becky,6/21/2016,558 MLKJ AVENUE,yes,NA,yes,mobile_home_single_parcels,No,No,unknown,one,No,Yes,No,No,No,one_two,No,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,needs_to_be_mo,poor,No,No,Yes,No,Yes,No,No,Junk build up in backyard.,http://classic.o.io/api/v1/files/1982399?fileme=communitymapuga/attachments/1466534454598.jpg,http://classic.o.io/api/v1/files/1982401?fileme=communitymapuga/attachments/1466534488083.jpg,http://classic.o.io/api/v1/files/1982400?fileme=communitymapuga/attachments/1466534517164.jpg,NA,-81.95699458,32.80955111,6,2,8,Dilapidated,1,NA,1f6a5aef-97fb-451e-bfc3-0247bd045d8f,1
M20 048,Becky,6/21/2016,537 MLKJ AVENUE,no,Unknown,no,mobile_home_single_parcels,No,No,occupied,one,No,No,No,Yes,No,four_plus,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,fair,No,No,No,No,No,No,Yes,UNoneble to see from road.,http://classic.o.io/api/v1/files/1982492?fileme=communitymapuga/attachments/1466535062184.jpg,NA,NA,NA,-81.95622964,32.81059874,0,0,0,Standard,0,NA,7a240f38-a01b-4727-a75e-f3f9e0620af3,1
M14 052,Jacinda,6/20/2016,201 OLD WAYNESBORO ROAD,no,403 Old Waynesboro Rd  Mailbox is on Wood Lane,yes,single_family__no_garage,No,No,occupied,one,Yes,Yes,No,No,Yes,one_two,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,satisfactory,fair,Yes,Yes,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1985282?fileme=communitymapuga/attachments/1466459671957.jpg,http://classic.o.io/api/v1/files/1985283?fileme=communitymapuga/attachments/1466459774635.jpg,NA,NA,-81.94667789,32.80468178,3,1,4,Substandard,2,NA,617b9d03-aadc-49c1-9da5-81bcae02c26c,1
M14 053,Jacinda,6/20/2016,0 WOOD LANE,no,165,yes,single_family__no_garage,No,No,vacant_unoccup,one,No,Yes,No,No,Yes,one_two,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,No,major_cleanup_,poor,No,Yes,Yes,No,Yes,No,No,None,http://classic.o.io/api/v1/files/1985284?fileme=communitymapuga/attachments/1466460260119.jpg,http://classic.o.io/api/v1/files/1985285?fileme=communitymapuga/attachments/1466460300579.jpg,NA,NA,-81.947187,32.80477185,8,2,10,Dilapidated,2,NA,299a6a77-6594-4e58-b3ab-8ce820bfe960,1
M14 054,Jacinda,6/20/2016,159 WOOD LANE,yes,NA,yes,single_family__no_garage,No,No,occupied,one,Yes,Yes,Yes,No,Yes,one_two,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,No,Yes,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1985286?fileme=communitymapuga/attachments/1466460709882.jpg,NA,NA,NA,-81.94743759,32.80471931,1,0,1,Standard,1,NA,06312493-6bfe-47df-a5d7-b42a39531ab3,1
M14 055,Jacinda,6/20/2016,0 WOOD LANE,no,"Not sure of address


",no,single_family__no_garage,No,No,occupied,one,No,No,No,Yes,Yes,one_two,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,needs_to_be_mo,poor,No,Yes,Yes,No,Yes,No,No,Disabled Church Bus in yard,http://classic.o.io/api/v1/files/1985287?fileme=communitymapuga/attachments/1466461103291.jpg,NA,NA,NA,-81.94769819,32.80466466,1,1,2,Substandard,2,NA,0c578705-6e75-4f25-8752-f418dfaf1b74,1
M14 056,Jacinda,6/20/2016,141 WOOD LANE,no,Unknown address,no,single_family__no_garage,No,No,vacant_unoccup,one,No,No,No,Yes,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,overgrown__inc,fair,No,No,No,No,No,No,Yes,"Paint is chipping on house ,exposed wires,Mailbox is severely damaged",http://classic.o.io/api/v1/files/1985289?fileme=communitymapuga/attachments/1466461710724.jpg,http://classic.o.io/api/v1/files/1985288?fileme=communitymapuga/attachments/1466461732911.jpg,NA,NA,-81.9479509,32.80461167,0,0,0,Standard,0,NA,ce44a319-5788-4301-8388-8b6ab4417510,1
M14 057,Jacinda,6/20/2016,0 WOOD LANE,no,Unknown,no,vacant,No,No,unknown,NA,No,No,No,Yes,Yes,one_two,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,major_cleanup_,No,No,No,No,No,No,No,Yes,"Standing water,  truck parking",http://classic.o.io/api/v1/files/1985290?fileme=communitymapuga/attachments/1466462040796.jpg,NA,NA,NA,-81.94813266,32.80457566,0,0,0,Standard,0,NA,6f92536c-b40e-4d23-8ec0-e5c2c2d1e5cf,1
M14 042,"Jacinda
",6/20/2016,412 HWY 25 NORTH,yes,NA,no,other,No,Restaurant,occupied,one,No,No,No,Yes,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,Yes,No,No,No,No,No,Yes,Handicap sign is faded,http://classic.o.io/api/v1/files/1985291?fileme=communitymapuga/attachments/1466462309663.jpg,http://classic.o.io/api/v1/files/1985292?fileme=communitymapuga/attachments/1466462455825.jpg,NA,NA,-81.94864616,32.80452109,0,0,0,Standard,1,NA,de9d218d-4a35-41f9-9cdd-013119edec12,1
M14 041,Jacinda,6/20/2016,424 HWY 25 NORTH,no,Not listed,no,other,No,Hotel,occupied,two,No,No,No,Yes,Yes,one_two,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,satisfactory,fair,Yes,No,No,No,No,No,Yes,"Paint chipping,parking lot needs painting,",http://classic.o.io/api/v1/files/1985293?fileme=communitymapuga/attachments/1466463456708.jpg,http://classic.o.io/api/v1/files/1985294?fileme=communitymapuga/attachments/1466463490765.jpg,NA,NA,-81.94860774,32.80498511,5,2,7,Dilapidated,1,NA,56f5cdb7-c71e-4e89-be21-7a8538d80a3c,1
M14 043,Jacinda,6/20/2016,0 E ATWELL AVENUE,no,Vacant lot,no,vacant,No,No,vacant_unoccup,NA,No,No,No,Yes,Yes,one_two,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,major_cleanup_,No,No,Yes,Yes,Yes,Yes,Yes,No,Big rocks need to  removed,http://classic.o.io/api/v1/files/1985295?fileme=communitymapuga/attachments/1466463756257.jpg,NA,NA,NA,-81.94816129,32.80510547,0,0,0,Standard,2,NA,98afa783-270a-4231-9f7c-8e38dffa156e,1
M14 044,Jacinda,6/20/2016,0 E ATWELL AVENUE,no,315 East Atwell Ave,yes,single_family__no_garage,No,No,vacant_unoccup,one,No,Yes,No,No,Yes,one_two,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,major_cleanup_,poor,No,No,No,Yes,Yes,Yes,No,Needs to be demolished.,http://classic.o.io/api/v1/files/1985297?fileme=communitymapuga/attachments/1466464027809.jpg,http://classic.o.io/api/v1/files/1985296?fileme=communitymapuga/attachments/1466464046155.jpg,NA,NA,-81.94787767,32.8051694,8,7,15,Dilapidated,0,NA,b8c7bf08-6bf9-4097-b3ea-3c314a20f21c,1
M14 046,Jacinda,6/20/2016,152 E ATWELL AVENUE,yes,NA,yes,single_family__no_garage,No,No,vacant_unoccup,one,No,Yes,No,No,Yes,one_two,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,overgrown__inc,fair,No,Yes,Yes,No,Yes,No,No,Disabled vehicle in back,http://classic.o.io/api/v1/files/1985298?fileme=communitymapuga/attachments/1466464384193.jpg,http://classic.o.io/api/v1/files/1985299?fileme=communitymapuga/attachments/1466464406341.jpg,NA,NA,-81.94740638,32.80527563,3,1,4,Substandard,2,NA,29ed9cd7-f9db-4fbb-b4a4-6dbc22cce441,1
M14 048,Jacinda,6/20/2016,437 OLD WAYNESBORO ROAD,yes,NA,yes,single_family__no_garage,No,No,vacant_unoccup,one,Yes,No,No,No,Yes,one_two,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,satisfactory,good,No,Yes,Yes,No,No,No,Yes,"Hanging door, porch falling in",http://classic.o.io/api/v1/files/1985300?fileme=communitymapuga/attachments/1466464804359.jpg,http://classic.o.io/api/v1/files/1985301?fileme=communitymapuga/attachments/1466464835543.jpg,NA,NA,-81.94698337,32.80544688,5,2,7,Dilapidated,2,NA,53bbfff0-7cd1-4155-b50d-affc2de33932,1
M14 038,Jacinda,6/20/2016,0 OLD WAYNESBORO ROAD,no,Unknown,no,church,No,No,occupied,one,No,No,No,Yes,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,No,No,No,No,No,No,Yes,Paint running on brick,http://classic.o.io/api/v1/files/1985302?fileme=communitymapuga/attachments/1466465284205.jpg,NA,NA,NA,-81.94720524,32.80588711,0,0,0,Standard,0,NA,ef06dc6a-b4b3-4085-9e9c-0a73cf7af31b,1
M12 135,Becky,6/22/2016,112 7TH AVENUE,yes,NA,yes,single_family__no_garage,No,No,occupied,one,No,Yes,No,No,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1985854?fileme=communitymapuga/attachments/1466602890265.jpg,NA,NA,NA,-81.94735265,32.81445751,0,0,0,Standard,0,NA,6407b6f3-acc1-42a3-b59f-fce2102c5e9f,1
M12 128,Katherine,6/22/2016,1137 HOLMES DRIVE,no,Unknown,no,single_family_att_garage,No,No,occupied,one,No,No,No,Yes,Yes,one_two,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,overgrown__inc,fair,No,Yes,Yes,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1985856?fileme=communitymapuga/attachments/1466604269887.jpg,http://classic.o.io/api/v1/files/1985855?fileme=communitymapuga/attachments/1466604281639.jpg,http://classic.o.io/api/v1/files/1985857?fileme=communitymapuga/attachments/1466604297688.jpg,NA,-81.94658769,32.81349469,1,0,1,Standard,2,NA,93112030-023e-484e-a835-60f2ae12f703,1
M12 127,K,6/22/2016,1129 HOLMES DRIVE,yes,NA,yes,single_family__no_garage,No,No,occupied,one,No,Yes,No,No,Yes,one_two,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,needs_to_be_mo,fair,No,Yes,No,No,Yes,No,No,None,http://classic.o.io/api/v1/files/1985858?fileme=communitymapuga/attachments/1466604495521.jpg,http://classic.o.io/api/v1/files/1985860?fileme=communitymapuga/attachments/1466604506433.jpg,http://classic.o.io/api/v1/files/1985859?fileme=communitymapuga/attachments/1466604518201.jpg,NA,-81.94656302,32.81330035,1,3,4,Dilapidated,1,NA,cc842438-d1c1-4526-ac2f-403b82bd24e0,1
M12 091,Katherine,6/22/2016,0 GEORGIA AVENUE,no,Unknown,no,mobile_home_single_parcels,No,No,occupied,one,No,No,No,Yes,Yes,one_two,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,satisfactory,fair,No,Yes,No,Yes,No,No,No,Noe,http://classic.o.io/api/v1/files/1985868?fileme=communitymapuga/attachments/1466606402710.jpg,http://classic.o.io/api/v1/files/1985867?fileme=communitymapuga/attachments/1466606410012.jpg,http://classic.o.io/api/v1/files/1985866?fileme=communitymapuga/attachments/1466606424561.jpg,NA,-81.94559691,32.81249465,4,0,4,Dilapidated,1,NA,0d6ba798-cb99-4041-8bdb-b7a1635e8312,1
M12 092,K,6/22/2016,0 GEORGIA AVENUE,no,259 and 261 Georgia,yes,multi_family,2,No,occupied,one,No,Yes,No,No,Yes,one_two,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,fair,No,No,Yes,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1985870?fileme=communitymapuga/attachments/1466606808045.jpg,http://classic.o.io/api/v1/files/1985871?fileme=communitymapuga/attachments/1466606829731.jpg,http://classic.o.io/api/v1/files/1985869?fileme=communitymapuga/attachments/1466606864610.jpg,NA,-81.9457652,32.81249784,2,0,2,Substandard,1,NA,5e118d10-cc67-4a68-8ff3-bc84e2fc64a2,1
M12 094,K,6/22/2016,247 GEORGIA AVENUE,yes,NA,yes,single_family__no_garage,No,No,occupied,one,No,Yes,No,No,Yes,one_two,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,satisfactory,poor,No,Yes,Yes,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1985876?fileme=communitymapuga/attachments/1466607047861.jpg,http://classic.o.io/api/v1/files/1985877?fileme=communitymapuga/attachments/1466607060478.jpg,http://classic.o.io/api/v1/files/1985879?fileme=communitymapuga/attachments/1466607083963.jpg,http://classic.o.io/api/v1/files/1985878?fileme=communitymapuga/attachments/1466607106944.jpg,-81.94609062,32.812504,1,2,3,Dilapidated,2,NA,7980254b-e8de-4236-b580-a2bf87b61372,1
M12 095,K,6/22/2016,241 GEORGIA AVENUE,yes,NA,yes,single_family__no_garage,No,No,occupied,one,No,Yes,No,No,Yes,one_two,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1985888?fileme=communitymapuga/attachments/1466607272729.jpg,http://classic.o.io/api/v1/files/1985886?fileme=communitymapuga/attachments/1466607281160.jpg,http://classic.o.io/api/v1/files/1985887?fileme=communitymapuga/attachments/1466607298261.jpg,NA,-81.94635095,32.81250893,3,0,3,Substandard,0,NA,1bc7e876-1c0d-499a-9cab-78a2c6efc8a2,1
M12 111,K,6/22/2016,120 7TH AVENUE,yes,NA,yes,single_family__no_garage,No,No,occupied,one,No,Yes,No,No,Yes,one_two,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1985900?fileme=communitymapuga/attachments/1466602723432.jpg,http://classic.o.io/api/v1/files/1985899?fileme=communitymapuga/attachments/1466602737166.jpg,http://classic.o.io/api/v1/files/1985898?fileme=communitymapuga/attachments/1466602751600.jpg,NA,-81.94712293,32.8144397,2,0,2,Substandard,0,NA,cdc24ee3-952f-4865-97d0-44824020def0,1
M12 096,K,6/22/2016,308 GEORGIA AVENUE,no,233 Georgia Ave,no,single_family__no_garage,No,No,occupied,one,No,Yes,No,No,Yes,one_two,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,satisfactory,poor,No,Yes,Yes,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1985903?fileme=communitymapuga/attachments/1466607514709.jpg,http://classic.o.io/api/v1/files/1985902?fileme=communitymapuga/attachments/1466607522493.jpg,http://classic.o.io/api/v1/files/1985901?fileme=communitymapuga/attachments/1466607537611.jpg,NA,-81.94657874,32.81251324,1,2,3,Dilapidated,2,NA,8e603f81-508b-48ae-927d-abaac771daef,1
M12 132,K,6/22/2016,1163 HOLMES DRIVE,yes,NA,yes,mobile_home_single_parcels,No,No,occupied,one,Yes,No,No,No,Yes,one_two,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,needs_to_be_mo,fair,No,No,Yes,Yes,Yes,No,No,None,http://classic.o.io/api/v1/files/1985905?fileme=communitymapuga/attachments/1466603150636.jpg,http://classic.o.io/api/v1/files/1985904?fileme=communitymapuga/attachments/1466603203188.jpg,NA,NA,-81.94702912,32.81415655,1,0,1,Standard,1,NA,6864208e-ce93-402b-bfb8-02fe4cca95ce,1
M12 097,K,6/22/2016,229 GEORGIA AVENUE,no,Unknown,no,single_family__no_garage,No,No,occupied,one,No,No,No,Yes,Yes,one_two,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,overgrown__inc,good,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1985907?fileme=communitymapuga/attachments/1466607790483.jpg,http://classic.o.io/api/v1/files/1985908?fileme=communitymapuga/attachments/1466607804430.jpg,http://classic.o.io/api/v1/files/1985906?fileme=communitymapuga/attachments/1466607818817.jpg,NA,-81.94674145,32.81251632,1,0,1,Standard,0,NA,535a4803-9cb1-43eb-bb2b-88ba22af623f,1
M12 115,Becky,6/22/2016,1158 HOLMES DRIVE,yes,NA,yes,single_family__no_garage,No,No,occupied,one,Yes,Yes,No,No,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1985911?fileme=communitymapuga/attachments/1466603796730.jpg,http://classic.o.io/api/v1/files/1985909?fileme=communitymapuga/attachments/1466603809917.jpg,http://classic.o.io/api/v1/files/1985910?fileme=communitymapuga/attachments/1466603831383.jpg,NA,-81.94633186,32.81418148,0,0,0,Standard,0,NA,8191effb-fddf-4584-a2ae-902636ea78e9,1
M12 082,K,6/22/2016,0 OLD WAYNESBORO ROAD,no,1016 Old Waynesboro,yes,single_family__no_garage,No,No,occupied,one,Yes,No,No,No,Yes,one_two,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,satisfactory,poor,No,Yes,Yes,No,No,No,Yes,Kudzu overgrowth,http://classic.o.io/api/v1/files/1985916?fileme=communitymapuga/attachments/1466608364466.jpg,http://classic.o.io/api/v1/files/1985917?fileme=communitymapuga/attachments/1466608409065.jpg,http://classic.o.io/api/v1/files/1985915?fileme=communitymapuga/attachments/1466608422664.jpg,NA,-81.94733097,32.81195042,1,5,6,Dilapidated,2,NA,95a90d65-3d90-4084-9201-6e2dbb64aa83,1
M12 116,Becky,6/22/2016,1154 HOLMES DRIVE,yes,NA,yes,single_family__no_garage,No,No,occupied,one,Yes,Yes,No,No,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1985918?fileme=communitymapuga/attachments/1466604020263.jpg,http://classic.o.io/api/v1/files/1985920?fileme=communitymapuga/attachments/1466604036285.jpg,http://classic.o.io/api/v1/files/1985919?fileme=communitymapuga/attachments/1466604053730.jpg,NA,-81.94619875,32.81403613,0,0,0,Standard,0,NA,d7a1f4ba-bbfe-4026-91eb-6d75a61238f3,1
M12 079,K,6/22/2016,0 NORTH AVENUE,no,Unknown,no,mobile_home_single_parcels,No,No,vacant_unoccup,one,No,No,No,Yes,Yes,one_two,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,overgrown__inc,fair,No,Yes,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1985925?fileme=communitymapuga/attachments/1466608975475.jpg,http://classic.o.io/api/v1/files/1985926?fileme=communitymapuga/attachments/1466608982792.jpg,http://classic.o.io/api/v1/files/1985923?fileme=communitymapuga/attachments/1466609001344.jpg,http://classic.o.io/api/v1/files/1985924?fileme=communitymapuga/attachments/1466609021178.jpg,-81.94655738,32.81172753,1,2,3,Dilapidated,1,NA,b3d15003-a816-4ceb-b8df-9edfb0545ca0,1
M12 126,Becky,6/22/2016,1127 HOLMES DRIVE,no,1122 Holmes drive,yes,single_family_att_garage,No,No,occupied,one,Yes,Yes,No,No,Yes,one_two,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,satisfactory,fair,No,No,No,No,Yes,No,No,None,http://classic.o.io/api/v1/files/1985929?fileme=communitymapuga/attachments/1466604728605.jpg,http://classic.o.io/api/v1/files/1985928?fileme=communitymapuga/attachments/1466604743102.jpg,http://classic.o.io/api/v1/files/1985927?fileme=communitymapuga/attachments/1466604760666.jpg,NA,-81.94653376,32.81306441,2,2,4,Dilapidated,0,NA,4be4007c-c3b6-47fb-8b35-0a34d74059e6,1
M12 100,K,6/22/2016,0 OLD WAYNESBORO ROAD,no,Unknown,no,single_family__no_garage,No,No,occupied,one,No,No,No,Yes,Yes,one_two,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,Yes,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1985930?fileme=communitymapuga/attachments/1466609371676.jpg,http://classic.o.io/api/v1/files/1985932?fileme=communitymapuga/attachments/1466609383522.jpg,http://classic.o.io/api/v1/files/1985931?fileme=communitymapuga/attachments/1466609394303.jpg,NA,-81.94737302,32.81253204,3,0,3,Substandard,1,NA,6813564c-5e1a-4e59-96e0-a26888997965,1
